id,dialect,dialect_l_encoded,text
1131262561192677376,MA,9,حسابشخصي ماشي غير تتعجبني طبقي المفضل في كل وجبه غداء يكون حدايا اصلا مختص فيه تنصرعو 🤗 
674263706788888576,TN,16,# StaracArabia والله ظلم واحد من هاذم يخرج واللي اقل منهم قاعدين خاطر عاملين علاقات فضاايح رابطويب
457570011763466240,LY,17,حسابشخصي حسابشخصي من اللي خاسر في الاخير ! ! 
1159402733461524480,OM,0,حسابشخصي غريب ديبالا اليوفي قرر يطفشوا بكل الوسائل وهو متمسك فيهم
984158857353154560,SA,2,حسابشخصي صعب اكيد لكن محد يدري وش ممكن يصير
1169602057982156800,JO,6,حسابشخصي ليش المعلم واي موظف بالبلد هو اللي يتحمل فساد الحكومه ؟ ليش ما يرجعوا حقوقنا والفاسدين محدا محاسبهم وبتستروا عليهم ؟ 
1022229101791330432,DZ,14,حسابشخصي حسابشخصي حسابشخصي ما دام انا حكيت معاك بادب تادبي نتي تاني هادي هيا
749108431492030464,SY,7,اذا حابب تنام خليك عم تطلع لتنحول 😲 رابطويب
1102597541605109760,LB,5,حسابشخصي حسابشخصي انا مني وعلي درست واتخرجت من مدارس رسميه وبي كان استاذ وبكرا بحط ولادي بمدارس رسميه هني يسطفلوا
784842513098170368,DZ,14,حسابشخصي بلووك ومتنسايش تاخذي سيلفي معايا قبل ما نسخط ببلوك تفوو بنو مكبت بنو مهجل
973670402328276992,LB,5,حسابشخصي طيب نفس الشي ، ارحمونا الله يرحمكم ، بيكفي كلام وشد عصب ، الحكمه عم يحتضر من سنتين وما حدا منكم دعم تركتوا الحكمه ليموت وتجوا تاخدوه ببلاش ، بينما ابراهيم كنعان نايم بملعب الشانفيل #بيكفي_نفاق #بيكفي_شحن #بيكفي_كذب
1047622949124157440,QA,4,مثل ماغاب اللي م ضنيته يغيب م علي الباقي ملام لو غابو دهر ! 
1124437968100495360,JO,6,حسابشخصي حسابشخصي الاعتذار صفه كويسه بس عرفت شو الشعب الادرني
1136953886005244032,QA,4,حسابشخصي وشحاده عاد ! ! ! واخرتها عجوز النار ! ! ! 
944645736104448000,LB,5,حسابشخصي نحنا اجتنا معايده خاصه . . . زوده علي القسط بسبب السلسله يلي اقريتوها يلي انا بالقطاع الخاص ما استفدت بشي منها . . . منكون ل الله فقرتونا
758396472417189888,IQ,8,منو مفهم الشعب العراقي انو هوه محور الارض والشعوب والحكومات كلها مسويه مؤامرات عليهم 😂 ! ! 
906744189685202944,SD,1,حسابشخصي ما بعرف لكن كلمت نفسيات دي بحسها انيويه اكتر من انها تكون رجوليه 😂 ( مع احترامي ليك ) 
859726540090822656,MA,9,حسابشخصي ما غاليش رخيص بزاف هه هادو والله الا زادو فيه
941133443672526848,OM,0,حسابشخصي مثل هالامور المفروض الحكم م هين لهم ادب لهم ولغيرهم 😠 
968253383260934016,QA,4,حسابشخصي الدين اللي عليك واجد ،، شوف ،، سدد اللي عليك اولا ،، وكل ما ضغطت علي قطر بجسمك وكرشتك،، لك فلوس اكثر ،، وعد انها اكثر من اللي اخذته من حمد بن جاسم ال ثاني ،، رابطويب
1152281440865980416,EG,10,الاوساخ اللي شمتوا و فرحوا في خروج منتخب مصر هيشجعوا مين النهارده علشان نشجع الفريق الاخر ؟ ؟ ؟ ؟ 
607634939551424512,BH,13,دكتوره اذا عندج ايفون ممكن تنزلي برنامج unfurlr للفحص الروابط حسابشخصي
874719810621493248,PL,11,يعجبني الشخص اللي يسيء الظن فيني منها حسنات ومنها افتك منه 🌚 
1168978479351848960,QA,4,كلمه لاحدهم ؛ عسي اللي تخيلته حبل مشنقه يلتف علي اللي في بالي وشكرا . . . . 
806198961664966656,OM,0,يالله واحد يتبرع ويقوله انت حدك تناظر الزباله هه 😂 رابطويب
1169170397754998784,YE,12,حسابشخصي انيسه منصور لما تجيه الحاله يقلب بنت من دوله خليجيه 😬 
977222756260605952,PL,11,حسابشخصي دور ع اللي يغششك 😠 
1173094624077996032,EG,10,حسابشخصي اللهم اامين وان يديم علينا جميعا نعمه الصحه والعافيه والستر #صبااح_الورد_نازو 🌺 
991803283718201216,AE,15,انزين ممكن بالله 2 كيلو فراسه عشان نوزعها ع المستعربين ( الغالبانين ) . . . يا عرب اصلين 🤤 رابطويب
962641606946979840,OM,0,حسابشخصي خلها تبدا براتبها قبل 😪 
883919040460312576,QA,4,اشلون عرفتو ؟ ؟ اكيد تتيسسون علينا 😂 #قطر_تتعامل_بالجن
1175385459813490688,SY,7,حسابشخصي ليش عم تتشكري شو دخلك انتي هاا
1045281819896237952,KW,3,حسابشخصي حسابشخصي ومنو قالك اني متزوجه مصري ؟ انا عيالي بدون ثانيا ليش ماتطالب الكويتي انه مايتزوج من باقي الجنسيات
1160975060968103936,KW,3,حسابشخصي ماناصل مواصيلك يالعوود عسي الله يخليك لنا 💐 
967834045450157952,KW,3,حسابشخصي لك طوله العمر ولا تنسي الكتاب اللي وعدتني فيه
1096808572900524032,QA,4,حسابشخصي حسابشخصي حسابشخصي 2 ️⃣ بس لا تدق الباب . . تري الجواب بيفجر وجهك
1168149650286764032,DZ,14,حسابشخصي حسابشخصي حسابشخصي حسابشخصي حسابشخصي عام الضحك طاح عليكم 😅 
1163885000523206912,JO,6,حسابشخصي ازعجنا بالطقس والرطوبه قتل متعه المباراه
926447589230342016,AE,15,حسابشخصي ماقصرتوا . . حطيتونا في قلب الاحداث مع غياب النقل التلفزيوني للاسف
966667989553700864,DZ,14,حسابشخصي اه يا الزينه و ما درتي فينا ربي يخليك و يحفظك يا احلي انابيلا شفتها 😚 ❤❤ 😍 
1158397982192091136,KW,3,اخوي متزوج اسبانيه وعندها حتسيه امريكيه ولا تفكر تبي جنسيه بس الحفاي والفقاره معروفين من اي دول هم الي يبون الجنسيه رابطويب
1097501902596644864,MA,9,حسابشخصي ربي يخليك محمد تا حنا المطر دابا كاين انا نردلك الدعوه بارك الله فيك
1041906354577985536,OM,0,حسابشخصي عادي ترا ما غاليات سيري اشتري لحين
617894018177839104,SY,7,واللي بحب ينام وما بدو لانو بنام كتير . شو حلتو ؟ 
994657040529281024,LB,5,حسابشخصي صدقني ما حدا من امل عم يطبله ولا يزمرله،القصه نكايات مش اكتر من هيك
1002076906508963840,LB,5,"حسابشخصي عم يدخلوا تجاره السم والمخدرات ويرسلوها مع الحمام , حتي الحيوان ما خلص منن"
621057708171509760,PL,11,حسابشخصي حسابشخصي حسابشخصي عزاا ازا هالحكي صحيح 😅 احنا هيك يعني هه فدا عيون الغالي ابو العساسيف
1141317114432774016,DZ,14,حسابشخصي الله يرحمها ويجعل مثواها الجنه انا لله وان اليه راجعون
1185925733073543168,LB,5,حسابشخصي تعملي كيف تكتبي بعدين علقي علي مين كيوت اكتر . تضربي
1144157918453010432,KW,3,حسابشخصي شيسوي مسكين متعود علئ السهر والطرب 👦 🏿
929101228998610944,IQ,8,لا ظابطه وكلش ظابطه ❤ حسابشخصي رابطويب
1157081746749427712,SA,2,حسابشخصي حسابشخصي ياربي هذا اللي اشوفه صج والا جرافيكس 🏃 🏻 ♂️ رابطويب
703265694771712000,DZ,14,حسابشخصي امين ويحميك يا رب
1161409358351282176,SA,2,حسابشخصي حسابشخصي اخوي عبدالعزيز اذا جيت للاخوان الفلسطنين والمصرين هذي لغتهم حتي عامل النظافه يقولوا له معاليك هذا الازعر المهرقل منهم
1099102352668348416,MA,9,حسابشخصي انا عملت لو بلوك وريحت نفسي
664164848826232832,LY,17,حسابشخصي انشدي بش تكسبي اجر 😂 عندي معارف و اقارب ف اجدابيا ما نبي نتصل بيهم يقولو متصل عشان مصلحه قبل خيره ما يتصل
808395425296351232,DZ,14,حسابشخصي تافهين الله غالب يتبعو غير الجياحه مانعرف وقتاش يكبرو
617783165805944832,OM,0,حسابشخصي ما يريدوا رز كدعم من الرز المتلتل اللي في دول الخليج ؟ ! 😟 
1060788898299895808,SD,1,حسابشخصي ماسكه عليهو حاجه الحب بقي اركان نقاش ي جدعان
1034843465799085952,AE,15,حسابشخصي بس هذا طموحها شو الفايده للمجتمع
939664053382807552,LY,17,حسابشخصي مشاءالله تبارك راحمن صوته يهبل فاضيع
1140398468541714432,BH,13,عسي ربي ما يحطني بمكان ماهـو بمكاني ! 
1153639987193229312,LB,5,ومفيد كمان للرجال يفهموا الاطفال اكتر ( تما بين فيمينست كتير ) 
967709707375992832,IQ,8,حسابشخصي الله يوفقك صوتك جدا حلو
1171913719628083200,LY,17,حسابشخصي وحده من متعات فادي
1152528936645136384,KW,3,حسابشخصي حسابشخصي حالفه انها بتدفنه قبل ماتموت 😆 
739195690753069056,SY,7,حسابشخصي لو كان بيعرف السورين بيحبوه لهاي الدرجه كان اجلها شوي
999038903096086400,LB,5,حسابشخصي يسعد مساك يا صديقي من كم شهر حكيت انا وياك وقلتلك من الافضل ما يتاهل الانتر للابطال بوجود هيك اداره وبهيك فريق حتي مش قادر ينافس علي الدوري فكيف حيكون شكل الفريق بالشامبينز ! ! وانا شايف اذا القرعه ما حطتكن بمجموعه سهله حيعاني الفريق وممكن يتبهدل وكلنا منعرف انه فرق اوروبا مختلفه
